Company,Product,TypeName,Screen Size (inches),Resolution,IPS Panel,Retina Display,Full HD,CPU company,CPU series,CPU power Rating,CPU frequency(GHz),RAM (GB),SSD (GB),Flash Storage (GB),HDD (GB),"SSHD (Hybrid, GB)",GPU company,GPU series,Operating System,Weight,Price (INR)
HP,14 am079na,Notebook,14.0,1366x768,0,0,0,Intel,Pentium Quad Core,N3710,1.6,8,0.0,0.0,2000.0,0.0,Intel,HD Graphics 405,Windows 10,1.94,35594
HP,15 cd005nv,Notebook,15.6,1920x1080,0,0,0,AMD,A9,9420U,3.0,6,256.0,0.0,0.0,0.0,AMD,Radeon 530,Windows 10,1.95,59384
Lenovo,Thinkpad E570,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,2.3,75945
Lenovo,V330 15IKB,Notebook,15.6,1920x1080,0,0,0,Intel,i5,8250U,1.6,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 620,Windows 10,2.05,62678
Mediacom,SmartBook 141,Notebook,14.0,1920x1080,0,0,0,Intel,Atom_x5,Z8350,1.44,4,32.0,0.0,0.0,0.0,Intel,HD Graphics,Windows 10,1.4,22784
Toshiba,Tecra X40 D,Ultrabook,14.0,1920x1080,0,0,0,Intel,i7,7500U,2.7,16,512.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.24,170648
Lenovo,IdeaPad Y910 17ISK,Gaming,17.3,1920x1080,0,0,0,Intel,i7,6820HK,2.7,32,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1070,Windows 10,4.6,243664
MSI,GT73VR Titan,Gaming,17.3,1920x1080,0,0,0,Intel,i7,7820HK,2.9,16,512.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1070,Windows 10,4.14,249704
Dell,Inspiron 3567,Notebook,15.6,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,256.0,0.0,0.0,0.0,AMD,Radeon R5 M430,Linux,2.2,68534
Mediacom,SmartBook Edge,Notebook,14.0,1920x1080,0,0,0,Intel,Celeron Quad Core,N3450,1.1,4,32.0,0.0,0.0,0.0,Intel,HD Graphics 500,Windows 10,1.45,35594
Dell,Latitude 5580,Notebook,15.6,1366x768,0,0,0,Intel,i5,7300U,2.6,8,0.0,0.0,500.0,0.0,Intel,HD Graphics 620,Windows 10,1.9,92280
HP,ProBook 430,Notebook,13.3,1920x1080,0,0,0,Intel,i3,7100U,2.4,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.49,65788
Dell,Latitude 5580,Notebook,15.6,1920x1080,0,0,0,Intel,i7,7600U,2.8,16,256.0,0.0,0.0,0.0,Nvidia,GeForce 930MX,Windows 10,1.93,140671
Dell,Chromebook 11,Netbook,11.6,1366x768,0,0,0,Intel,Celeron Dual Core,N3060,1.6,4,0.0,0.0,0.0,0.0,Intel,HD Graphics 400,Chrome OS,1.26,26992
MSI,GT80S 6QE,Gaming,17.3,1920x1080,0,0,0,Intel,i7,6820HK,2.7,16,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 980M,Windows 10,4.5,214934
HP,Omen 17 AN010nv,Gaming,17.3,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,16,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050,Windows 10,3.78,137067
Lenovo,Thinkpad T460s,Ultrabook,14.0,1920x1080,0,0,0,Intel,i7,6600U,2.6,12,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.4,153080
Lenovo,Ideapad 320 15IKBR,Notebook,15.6,1366x768,0,0,0,Intel,i7,8550U,1.8,12,0.0,0.0,1000.0,0.0,Intel,HD Graphics 620,Windows 10,2.2,55724
Asus,ROG Strix,Gaming,17.3,1920x1080,0,0,0,Intel,i5,7300HQ,2.5,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1060,Windows 10,2.73,161955
Asus,TP501UA CJ131T,2 in 1 Convertible,15.6,1366x768,0,0,0,Intel,i5,7200U,2.5,8,0.0,0.0,1000.0,0.0,Intel,HD Graphics 520,Windows 10,2.2,67618
Lenovo,IdeaPad 320 15ABR,Notebook,15.6,1920x1080,0,0,0,AMD,A12,9720P,3.6,12,512.0,0.0,0.0,0.0,AMD,Radeon 530,Windows 10,2.2,86834
Dell,Inspiron 3179,2 in 1 Convertible,11.6,1366x768,0,0,0,Intel,M,7Y30,1.0,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 615,Windows 10,1.39,55174
Samsung,Notebook Odyssey,Notebook,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,16,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050,Windows 10,2.5,155458
Lenovo,V320 17ISK,Notebook,17.3,1920x1080,0,0,0,Intel,i3,6006U,2.0,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 10,2.8,48404
Lenovo,IdeaPad 110 15ISK,Notebook,15.6,1366x768,0,0,0,Intel,i3,6100U,2.3,8,0.0,0.0,1000.0,0.0,Intel,HD Graphics 520,Windows 10,2.29,41998
Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,512.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.37,185288
Lenovo,Thinkpad T470p,Notebook,14.0,1920x1080,0,0,0,Intel,i5,7300HQ,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 630,Windows 10,1.7,134871
Dell,Latitude 5289,2 in 1 Convertible,12.5,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.34,152805
Dell,Precision 3520,Workstation,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,8,256.0,0.0,0.0,0.0,Nvidia,Quadro M620,Windows 10,2.06,161314
HP,EliteBook 850,Notebook,15.6,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.84,111538
HP,ProBook 450,Notebook,15.6,1366x768,0,0,0,Intel,i3,7100U,2.4,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 620,Windows 10,2.1,61166
Acer,Aspire 1,Notebook,14.0,1920x1080,0,0,0,Intel,Celeron Quad Core,N3450,1.1,4,0.0,0.0,0.0,0.0,Intel,HD Graphics 500,Windows 10,1.6,30104
MSI,Laptop MSI,Gaming,17.3,1920x1080,0,0,0,Intel,i7,6820HK,2.7,16,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 970M,Windows 10,4.14,201208
Dell,Vostro 3568,Notebook,15.6,1366x768,0,0,0,Intel,i3,6006U,2.0,4,0.0,0.0,1000.0,0.0,AMD,Radeon R5 M420,Linux,2.18,42548
MSI,GS63VR 7RF,Gaming,15.6,3840x2160,0,0,0,Intel,i7,7700HQ,2.8,16,256.0,0.0,2000.0,0.0,Nvidia,GeForce GTX 1060,Windows 10,1.8,210358
Toshiba,Tecra Z50 C,Notebook,15.6,1920x1080,0,0,0,Intel,i7,6500U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,2.2,128008
Lenovo,IdeaPad 310 15IKB,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,6,0.0,0.0,1000.0,0.0,Intel,HD Graphics 620,Windows 10,2.4,51606
Lenovo,Yoga 720 15IKB,2 in 1 Convertible,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 630,Windows 10,2.0,118858
Acer,Swift SF114 31,Notebook,14.0,1366x768,0,0,0,Intel,Pentium Quad Core,N3710,1.6,4,0.0,0.0,0.0,0.0,Intel,HD Graphics 405,Windows 10,1.6,31934
Lenovo,Thinkpad P51,Notebook,15.6,3840x2160,0,0,0,Intel,Xeon_E3,1535M,3.1,32,1000.0,0.0,0.0,0.0,Nvidia,Quadro M2200M,Windows 10,2.5,448258
Dell,Inspiron 7559,Gaming,15.6,1920x1080,0,0,0,Intel,i7,6700HQ,2.6,16,0.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 960<U+039C>,Windows 10,2.59,80429
Dell,Vostro 3568,Notebook,15.6,1366x768,0,0,0,Intel,i3,6006U,2.0,4,0.0,0.0,1000.0,0.0,Intel,HD Graphics 520,Linux,2.18,40617
Dell,Inspiron 3567,Notebook,15.6,1366x768,0,0,0,Intel,i3,6006U,2.0,4,0.0,0.0,1000.0,0.0,Intel,HD Graphics 520,Linux,2.25,32848
Dell,Latitude 5580,Notebook,15.6,1366x768,0,0,0,Intel,i5,7300U,2.6,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 620,Linux,1.93,79514
Asus,FX753VD GC007T,Gaming,17.3,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050,Windows 10,3.0,106872
Dell,Vostro 3568,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,4,128.0,0.0,0.0,0.0,AMD,Radeon R5 M420,Linux,2.18,52064
HP,EliteBook 850,Ultrabook,15.6,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,512.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.84,127094
MSI,GT62VR 7RE,Gaming,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,16,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1070,Windows 10,2.94,207509
Acer,CB5 132T,2 in 1 Convertible,11.6,1366x768,0,0,0,Intel,Celeron Quad Core,N3160,1.6,4,0.0,0.0,0.0,0.0,Intel,HD Graphics 400,Chrome OS,1.25,34678
HP,ProBook 650,Notebook,14.0,1366x768,0,0,0,Intel,i5,7300U,2.6,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,2.31,102846
Lenovo,ThinkPad T470,Notebook,14.0,1920x1080,0,0,0,Intel,i5,6200U,2.3,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 7,1.65,134048
Dell,Inspiron 5570,Notebook,15.6,1920x1080,0,0,0,Intel,i5,8250U,1.6,4,0.0,0.0,1000.0,0.0,AMD,Radeon 530,Windows 10,2.2,71004
Fujitsu,LifeBook A557,Notebook,15.6,1366x768,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,2.2,73108
HP,EliteBook 850,Notebook,15.6,1366x768,0,0,0,Intel,i5,6200U,2.3,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 7,1.88,85278
Lenovo,IdeaPad 320 15IKB,Notebook,15.6,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,0.0,0.0,1000.0,0.0,Nvidia,GeForce 920MX,Windows 10,2.2,82258
Mediacom,SmartBook 140,Notebook,14.0,1920x1080,0,0,0,Intel,Atom_x5,Z8350,1.44,2,0.0,0.0,0.0,0.0,Intel,HD Graphics,Windows 10,1.4,21868
Lenovo,IdeaPad 320 15IKBN,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,2.2,42822
Asus,Q304UA BHI5T11,2 in 1 Convertible,13.3,1920x1080,0,0,0,Intel,i5,7200U,2.5,6,0.0,0.0,1000.0,0.0,Intel,HD Graphics 620,Windows 10,1.5,58469
Dell,XPS 15,Notebook,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,8,256.0,0.0,0.0,0.0,Nvidia,GeForce GTX 1050,Windows 10,2.0,166530
Asus,ZenBook 3,Ultrabook,14.0,1920x1080,0,0,0,Intel,i7,7500U,2.7,16,512.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.1,173850
Dell,Inspiron 7567,Gaming,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,16,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050 Ti,Windows 10,2.62,135328
Lenovo,V330 15IKB,Notebook,15.6,1920x1080,0,0,0,Intel,i5,8250U,1.6,4,256.0,0.0,0.0,0.0,Intel,UHD Graphics 620,Windows 10,1.8,75854
Lenovo,Ideapad 320 15ISK,Notebook,15.6,1920x1080,0,0,0,Intel,i3,6006U,2.0,4,0.0,0.0,1000.0,0.0,Nvidia,GeForce 920MX,Windows 10,2.2,52978
Asus,X541NA GO414T,Notebook,15.6,1366x768,0,0,0,Intel,Celeron Dual Core,N3350,1.1,8,0.0,0.0,1000.0,0.0,Intel,HD Graphics 500,Windows 10,2.0,36508
Asus,VivoBook Pro,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7300HQ,2.5,8,0.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050,Windows 10,1.99,82956
Dell,XPS 13,Ultrabook,13.3,3200x1800,0,0,0,Intel,i5,8250U,1.6,8,256.0,0.0,0.0,0.0,Intel,UHD Graphics 620,Windows 10,1.23,171014
Lenovo,IdeaPad 100S 14IBR,Notebook,14.0,1366x768,0,0,0,Intel,Celeron Dual Core,N3060,1.6,2,0.0,0.0,0.0,0.0,Intel,HD Graphics 400,Windows 10,1.42,22784
Lenovo,Thinkpad Yoga,2 in 1 Convertible,13.3,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.37,160804
Dell,XPS 15,Notebook,15.6,3840x2160,0,0,0,Intel,i7,7700HQ,2.8,16,1000.0,0.0,0.0,0.0,Nvidia,GeForce GTX 1050,Windows 10,2.06,219508
Lenovo,Legion Y520 15IKBN,Gaming,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050M,Windows 10,2.5,101474
HP,17 AK091ND,Notebook,17.0,1600x900,0,0,0,AMD,A9,9420U,3.0,8,0.0,0.0,1000.0,0.0,AMD,Radeon R5,Windows 10,2.6,47662
Lenovo,ThinkPad X1,Ultrabook,14.0,1920x1080,0,0,0,Intel,i7,7500U,2.7,16,512.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.14,224175
Asus,ROG GL553VE FY022,Gaming,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,8,0.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050 Ti,Windows 10,2.5,106964
Acer,Extensa EX2540,Notebook,15.6,1366x768,0,0,0,Intel,i3,6006U,2.0,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 10,2.4,41175
Lenovo,IdeaPad 100S 14IBR,Notebook,14.0,1366x768,0,0,0,Intel,Celeron Dual Core,N3060,1.6,4,0.0,0.0,0.0,0.0,Intel,HD Graphics,Windows 10,1.43,25071
Acer,Swift 3,Ultrabook,14.0,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,Graphics 620,Windows 10,1.8,84088
Razer,Blade Pro,Gaming,14.0,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,16,256.0,0.0,0.0,0.0,Nvidia,GeForce GTX 1060,Windows 10,1.95,237808
Toshiba,Portege Z30 C,Notebook,13.3,1920x1080,0,0,0,Intel,i5,6200U,2.3,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.2,110990
Lenovo,Thinkpad X270,Ultrabook,12.5,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.36,144936
Asus,ROG G701VI,Gaming,17.3,1920x1080,0,0,0,Intel,i7,6820HK,2.7,32,512.0,0.0,0.0,0.0,Nvidia,GeForce GTX 1080,Windows 10,3.8,256108
Acer,A715 71G,Gaming,15.6,1920x1080,0,0,0,Intel,i5,7300HQ,2.5,8,0.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050,Linux,2.4,64874
Dell,XPS 13,Ultrabook,13.3,1920x1080,0,0,0,Intel,i5,8250U,1.6,8,256.0,0.0,0.0,0.0,Intel,UHD Graphics 620,Windows 10,1.2,132666
MSI,GL62M 7REX,Gaming,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050 Ti,Windows 10,2.2,109050
HP,250 G6,Notebook,15.6,1366x768,0,0,0,Intel,i3,6006U,2.0,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 10,1.86,33388
Toshiba,Tecra A50 D,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,0.0,0.0,500.0,0.0,Intel,HD Graphics 620,Windows 10,2.0,97356
Dell,Inspiron 5570,Notebook,15.6,1920x1080,0,0,0,Intel,i7,8550U,1.8,8,256.0,0.0,0.0,0.0,AMD,Radeon 530,Windows 10,2.2,84088
Dell,Inspiron 5570,Notebook,15.6,1920x1080,0,0,0,Intel,i7,8550U,1.8,16,256.0,0.0,2000.0,0.0,AMD,Radeon 530,Windows 10,2.2,103852
Lenovo,IdeaPad Y700 15ISK,Gaming,15.6,1920x1080,0,0,0,Intel,i7,6700HQ,2.6,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 960,Windows 10,3.31,109434
Dell,Alienware 17,Gaming,17.3,3840x2160,0,0,0,Intel,i7,7700HQ,2.8,32,512.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1070,Windows 10,4.42,287984
Dell,Latitude E7470,Notebook,14.0,1920x1080,0,0,0,Intel,i5,6300U,2.4,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.56,112454
Lenovo,Ideapad 320 15IAP,Notebook,15.6,1366x768,0,0,0,Intel,Celeron Dual Core,N3350,1.1,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 500,Windows 10,2.2,38338
Lenovo,IdeaPad 320 15ISK,Notebook,15.6,1920x1080,0,0,0,Intel,i5,6200U,2.3,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 10,2.2,48952
HP,15 ay047nv,Notebook,15.6,1920x1080,0,0,0,Intel,i3,6006U,2.0,6,0.0,0.0,1000.0,0.0,AMD,Radeon R5 M430,Windows 10,2.04,49318
MSI,GP72VR Leopard,Gaming,17.3,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1060,Windows 10,2.7,136039
Toshiba,Satellite Pro,Notebook,15.6,1366x768,0,0,0,Intel,i3,6100U,2.1,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,2.1,45567
Dell,Latitude 3580,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,0.0,0.0,1000.0,0.0,Intel,HD Graphics 620,Windows 10,2.06,87382
HP,15 bs012nv,Notebook,15.6,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,0.0,0.0,1000.0,0.0,AMD,Radeon 530,Windows 10,2.1,68168
Toshiba,Tecra Z50 D,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,2.0,115107
Acer,Aspire 3,Notebook,15.6,1366x768,0,0,0,Intel,i3,6006U,2.0,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 520,Linux,2.1,37698
Microsoft,Surface Laptop,Ultrabook,13.5,2256x1504,0,0,0,Intel,i7,7600U,2.8,8,256.0,0.0,0.0,0.0,Intel,Iris Plus Graphics 640,Windows 10 S,1.252,170908
Lenovo,V310 15ISK,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,128.0,0.0,1000.0,0.0,AMD,Radeon R5 M430,Windows 10,1.9,74842
Lenovo,Yoga 720 13IKB,2 in 1 Convertible,13.3,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.3,94611
Lenovo,IdeaPad 320 15AST,Notebook,15.6,1366x768,0,0,0,AMD,E,9000U,2.2,4,128.0,0.0,0.0,0.0,AMD,Radeon R2 Graphics,Windows 10,2.2,31934
HP,Pavilion X360,2 in 1 Convertible,14.0,1920x1080,0,0,0,Intel,i3,7100U,2.4,4,128.0,0.0,0.0,0.0,Nvidia,GeForce 940MX,Windows 10,1.63,63958
MSI,GP62 7RDX,Gaming,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,16,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050,Windows 10,2.4,118401
Asus,Zenbook 3,Ultrabook,14.0,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.1,103852
HP,Chromebook X360,2 in 1 Convertible,11.6,1366x768,0,0,0,Intel,Celeron Dual Core,N3350,1.1,8,0.0,0.0,0.0,0.0,Intel,HD Graphics 500,Chrome OS,1.4,45292
LG,Gram 15Z975,Ultrabook,15.6,1920x1080,0,0,0,Intel,i7,8550U,1.8,8,512.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.09,210358
Acer,Aspire VX5 591G,Gaming,15.6,1920x1080,0,0,0,Intel,i5,7300HQ,2.5,16,256.0,0.0,0.0,0.0,Nvidia,GeForce GTX 1050 Ti,Windows 10,2.5,118858
MSI,GV62M 7RD,Gaming,15.6,1920x1080,0,0,0,Intel,i5,7300HQ,2.5,8,256.0,0.0,0.0,0.0,Nvidia,GeForce GTX 1050,Windows 10,2.2,91308
Asus,L502NA GO052T,Notebook,15.6,1366x768,0,0,0,Intel,Celeron Dual Core,N3350,1.1,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 500,Windows 10,1.86,38338
Dell,Alienware 15,Gaming,15.6,1920x1080,0,0,0,Intel,i5,7300HQ,2.5,16,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1060,Windows 10,3.21,187666
HP,17 bs000nv,Notebook,17.3,1920x1080,0,0,0,Intel,i3,6006U,2.0,4,256.0,0.0,0.0,0.0,AMD,Radeon R5 520,Windows 10,2.5,63958
Lenovo,Yoga 730,2 in 1 Convertible,13.3,1920x1080,0,0,0,Intel,i7,8550U,1.8,8,512.0,0.0,0.0,0.0,Intel,UHD Graphics 620,Windows 10,1.19,137158
Dell,Alienware 15,Gaming,15.6,1920x1080,0,0,0,Intel,i7,7820HK,2.9,16,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1070,Windows 10,3.49,257458
HP,250 G6,Notebook,15.6,1366x768,0,0,0,Intel,i5,7200U,2.5,4,0.0,0.0,500.0,0.0,AMD,Radeon 520,Windows 10,1.86,56054
Dell,Inspiron 3567,Notebook,15.6,1366x768,0,0,0,Intel,i3,6006U,2.0,4,0.0,0.0,1000.0,0.0,AMD,Radeon R5 M430,Windows 10,2.2,49929
HP,17 Y002nv,Notebook,17.3,1920x1080,0,0,0,AMD,A10,9600P,2.4,6,0.0,0.0,2000.0,0.0,AMD,Radeon R7 M440,Windows 10,2.65,52064
Lenovo,V110 15ISK,Notebook,15.6,1366x768,0,0,0,Intel,Celeron Dual Core,3855U,1.6,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 510,Windows 10,2.1,29097
Acer,Chromebook 14,Notebook,14.0,1366x768,0,0,0,Intel,Celeron Dual Core,3855U,1.6,4,0.0,0.0,0.0,0.0,Intel,HD Graphics 510,Chrome OS,1.45,34312
Lenovo,IdeaPad 520s 14IKB,Notebook,14.0,1920x1080,0,0,0,Intel,i5,7200U,2.5,4,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.7,63958
HP,ZBook 17,Workstation,17.3,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,8,0.0,0.0,500.0,0.0,Nvidia,Quadro M1200,Windows 10,3.14,174581
Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,2560x1440,0,0,0,Intel,i7,7500U,2.7,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.42,236985
Toshiba,Satellite Pro,Notebook,13.3,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.5,89030
Acer,TravelMate B117 M,Netbook,11.6,1366x768,0,0,0,Intel,Celeron Dual Core,N3050,1.6,4,0.0,0.0,0.0,0.0,Intel,HD Graphics,Windows 10,1.4,24614
Lenovo,Yoga 910 13IKB,2 in 1 Convertible,14.0,1920x1080,0,0,0,Intel,i7,7500U,2.7,16,512.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.38,160034
Asus,Chromebook Flip,2 in 1 Convertible,12.5,1920x1080,0,0,0,Intel,M,6Y30,0.9,4,0.0,0.0,0.0,0.0,Intel,HD Graphics 515,Chrome OS,1.2,61214
Toshiba,Portege Z30T C,Ultrabook,13.3,1920x1080,0,0,0,Intel,i7,6500U,2.5,16,512.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.36,171746
HP,15 bs011nv,Notebook,15.6,1920x1080,0,0,0,Intel,i7,7500U,2.7,4,0.0,0.0,500.0,0.0,AMD,Radeon 530,Windows 10,2.1,63044
Dell,Inspiron 5577,Gaming,15.6,1920x1080,0,0,0,Intel,i5,7300HQ,2.5,8,0.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050,Windows 10,2.56,74938
Lenovo,IdeaPad 320 15AST,Notebook,15.6,1920x1080,0,0,0,AMD,A9,9420U,2.9,4,256.0,0.0,0.0,0.0,AMD,Radeon 530,Windows 10,2.2,36508
Lenovo,IdeaPad 320 15ABR,Notebook,15.6,1366x768,0,0,0,AMD,A12,9720P,3.6,8,0.0,0.0,1000.0,0.0,AMD,Radeon R7,Windows 10,2.2,39254
Lenovo,V310 15IKB,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,4,0.0,0.0,2000.0,0.0,Intel,HD Graphics 620,Windows 10,2.1,56863
Lenovo,V310 15ISK,Notebook,15.6,1366x768,0,0,0,Intel,i3,6006U,2.0,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 10,1.9,41175
Dell,Vostro 5568,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,2.18,72742
Acer,Spin 5,2 in 1 Convertible,13.3,1920x1080,0,0,0,Intel,i5,8250U,1.6,8,256.0,0.0,0.0,0.0,Intel,UHD Graphics 620,Windows 10,1.6,91408
Lenovo,ThinkPad P51s,Workstation,15.6,1920x1080,0,0,0,Intel,i7,6500U,2.5,16,512.0,0.0,0.0,0.0,Nvidia,Quadro M520M,Windows 7,2.18,169732
Lenovo,Thinkpad T460p,Notebook,14.0,1920x1080,0,0,0,Intel,i5,6300HQ,2.3,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.8,108976
HP,17 ak002nv,Notebook,17.3,1920x1080,0,0,0,AMD,A10,9620P,2.5,6,0.0,0.0,2000.0,0.0,AMD,Radeon 530,Windows 10,2.71,59933
Lenovo,Legion Y520 15IKBN,Gaming,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050 Ti,Windows 10,2.5,114284
Dell,Latitude 5480,Notebook,14.0,1920x1080,0,0,0,Intel,i5,7440HQ,2.8,8,256.0,0.0,0.0,0.0,Nvidia,GeForce 930MX,Linux,1.64,99644
Dell,Vostro 5568,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,0.0,0.0,1000.0,0.0,Intel,HD Graphics 620,Linux,1.98,66429
